Position,Draft,Percentile,Height,Weight,Wingspan,Standing Reach,Hand Length,Hand Width,Standing Vert,Max Vert,Lane Agility,Shuttle,Sprint,Bench
Center,ALL,0.73,83.5,258.2,89,111.87,9.5,10.3,29,33.5,11.531,3,3.29,14.91
Center,ALL,0.74,83.5,258.888,89,112,9.5,10.3,29.5,33.5,11.518,3,3.28,15
Center,ALL,0.75,83.5625,259.625,89,112,9.5,10.35,29.5,33.5,11.5,3,3.2775,15
Center,ALL,0.76,83.75,260.128,89.1,112,9.5,10.5,29.5,33.7,11.5,3,3.27,15
Center,ALL,0.77,83.75,262.8,89.25,112.13,9.5,10.5,29.5,34,11.4945,3,3.27,15
Center,ALL,0.78,83.75,262.884,89.25,112.5,9.5,10.5,29.85,34,11.49,3,3.27,15
Center,ALL,0.79,83.7905,263.81,89.4,112.5,9.5,10.5,30,34,11.4815,3,3.2615,15
Center,ALL,0.8,83.84,264.12,89.5,112.7,9.5,10.5,30.5,34,11.48,3,3.25,15
Center,ALL,0.81,84,264.6,89.6,113,9.5,10.5,30.5,35,11.4585,3,3.247,15
Center,ALL,0.82,84,265.972,89.75,113,9.5,10.5,30.5,35,11.444,3,3.23,15
Center,ALL,0.83,84,266.37,89.8,113,9.5,10.5,30.725,35.225,11.4255,3,3.2255,15.61
Center,ALL,0.84,84,267.152,90,113,9.61,10.5,31,35.5,11.408,3,3.214,16
Center,ALL,0.85,84.25,268.35,90,113,9.75,10.5,31,35.875,11.4,3,3.21,16
Center,ALL,0.86,84.25,270.172,90,113,9.75,10.5,31.45,36,11.355,3,3.21,16
Center,ALL,0.87,84.4825,272.86,90.2,113,9.75,10.551,31.5,36,11.338,3,3.2,16
Center,ALL,0.88,84.75,274.832,90.25,113,9.75,10.8,31.5,36.1,11.3,2.9968,3.2,16
Center,ALL,0.89,84.75,277.594,90.4,113,9.75,10.8,31.5,36.5,11.2965,2.9904,3.1755,16.63
Center,ALL,0.9,84.775,278.74,90.5,113.1,9.75,10.8,31.75,36.5,11.28,2.96,3.125,17
Center,ALL,0.91,85,280.196,90.5,113.5,9.75,10.8,32.325,36.825,11.2635,2.9352,3.12,17
Center,ALL,0.92,85,281.808,90.7,113.98,9.75,10.944,32.5,37,11.252,2.9224,3.096,17.64
Center,ALL,0.93,85.0675,289.124,90.84,114,9.9075,11,32.5,37,11.2405,2.9148,3.052,18
Center,ALL,0.94,85.25,290.66,91,114.36,10,11,33,37,11.199,2.9084,3,18
Center,ALL,0.95,85.25,291.86,91.25,115,10,11,33.125,37.375,11.1825,2.902,3,18
Center,ALL,0.96,85.47,295.64,92.2,115,10,11,34.1,38.9,11.136,2.9,3,18.32
Center,ALL,0.97,85.7915,300.66,92.5,115.43,10,11.081,35,39.5,11.045,2.892,3,18.99
Center,ALL,0.98,87.11,303,93,115.62,10,11.3,35.7,39.85,10.979,2.828,3,19
Center,ALL,0.99,87.683,309.71,94.48,116.62,10.045,11.345,36.85,40.85,10.936,2.7424,3,20.65
Forward,ALL,0,74,174.4,76.75,96.5,7.75,7.3,20.5,21,14.45,3.76,3.81,0
Forward,ALL,0.01,75.5,184.988,78.495,99,8,8.3,23,26,13.125,3.54,3.6482,0
Forward,ALL,0.02,75.99,187.984,79,100,8,8.3,23.5,27,12.93,3.5212,3.5982,0
Forward,ALL,0.03,76,191.6,79.25,100.5,8.2,8.5,23.5,28,12.764,3.4636,3.56,0.54
Forward,ALL,0.04,76,193.384,79.98,100.5,8.25,8.5,24,28,12.642,3.4124,3.54,2
Forward,ALL,0.05,76.475,195.8,80,101,8.25,8.5,24,28.5,12.525,3.38,3.5255,2
Forward,ALL,0.06,76.5,196.776,80.25,101,8.25,8.5,24.5,29,12.48,3.35,3.51,2
Forward,ALL,0.07,76.5,197.772,80.5,101.5,8.25,8.56,24.99,29,12.43,3.33,3.5,2.26
Forward,ALL,0.08,76.75,198.484,80.5,102,8.25,8.8,25,29,12.302,3.32,3.4828,3
Forward,ALL,0.09,76.75,199.964,80.791,102,8.25,8.8,25,29.5,12.26,3.31,3.47,3
Forward,ALL,0.1,76.75,200.4,81,102,8.5,8.8,25.5,29.5,12.22,3.3,3.47,4
Forward,ALL,0.11,77,201.912,81,102,8.5,8.8,25.5,30,12.18,3.3,3.46,4
Forward,ALL,0.12,77,202.552,81,102.5,8.5,8.8,25.5,30,12.15,3.29,3.45,5
Forward,ALL,0.13,77.25,203.2,81.25,102.5,8.5,8.96,25.5,30,12.11,3.28,3.45,5
Forward,ALL,0.14,77.25,204.744,81.25,102.5,8.5,9,26,30.5,12.066,3.2784,3.44,5
Forward,ALL,0.15,77.25,205.14,81.5,103,8.5,9,26,30.5,12.04,3.269,3.43,5
Forward,ALL,0.16,77.5,206.136,81.5,103,8.5,9,26,30.5,12,3.25,3.43,5
Forward,ALL,0.17,77.5,206.4,81.5,103,8.5,9,26,30.5,12,3.25,3.42,6
Forward,ALL,0.18,77.5,207.2,81.75,103,8.5,9,26.5,31,11.97,3.2408,3.41,6
Forward,ALL,0.19,77.5,208,81.75,103,8.5,9,26.5,31,11.95,3.24,3.4,6
Forward,ALL,0.2,77.75,208.72,82,103.5,8.5,9,26.5,31,11.93,3.232,3.4,6
Forward,ALL,0.21,77.75,209,82,103.5,8.5,9,26.5,31.075,11.9,3.23,3.4,6
Forward,ALL,0.22,77.75,209.712,82,103.5,8.5,9,26.5,31.5,11.88,3.23,3.3902,7
Forward,ALL,0.23,77.75,210.308,82,103.5,8.5,9,27,31.5,11.86,3.22,3.38,7
Forward,ALL,0.24,78,211,82,103.5,8.5,9,27,31.5,11.846,3.21,3.38,7
Forward,ALL,0.25,78,211.2,82.25,104,8.5,9,27,31.5,11.83,3.205,3.38,7
Forward,ALL,0.26,78,211.6,82.25,104,8.5,9,27,31.5,11.81,3.2,3.37,7
Forward,ALL,0.27,78,212.2,82.3,104,8.5,9.3,27,32,11.79,3.2,3.37,8
Forward,ALL,0.28,78,212.8,82.5,104,8.5,9.3,27,32,11.77,3.19,3.36,8
Forward,ALL,0.29,78.105,213.084,82.5,104,8.75,9.3,27,32,11.75,3.19,3.36,8
Forward,ALL,0.3,78.25,213.88,82.75,104,8.75,9.3,27.5,32,11.74,3.18,3.35,8
Forward,ALL,0.31,78.25,214,82.75,104.5,8.75,9.3,27.5,32,11.72,3.17,3.35,8
Forward,ALL,0.32,78.25,214.6,82.75,104.5,8.75,9.3,27.5,32.5,11.7,3.1684,3.34,8.76
Forward,ALL,0.33,78.25,215,83,104.5,8.75,9.3,27.5,32.5,11.69,3.15,3.34,9
Forward,ALL,0.34,78.5,215.864,83,104.5,8.75,9.3,27.5,32.5,11.686,3.15,3.34,9
Forward,ALL,0.35,78.5,216,83,104.5,8.75,9.3,27.5,32.5,11.665,3.14,3.33,9
Forward,ALL,0.36,78.5,216.856,83,104.5,8.75,9.3,28,32.5,11.65,3.14,3.33,9
Forward,ALL,0.37,78.5,217.252,83.25,104.5,8.75,9.3,28,33,11.64,3.13,3.32,9
Forward,ALL,0.38,78.5,218,83.25,105,8.75,9.3,28,33,11.62,3.12,3.32,10
Forward,ALL,0.39,78.75,218.122,83.25,105,8.75,9.5,28,33,11.61,3.12,3.32,10
Forward,ALL,0.4,78.75,218.6,83.5,105,8.75,9.5,28,33,11.59,3.11,3.31,10
Forward,ALL,0.41,78.75,219.2,83.5,105,8.75,9.5,28.5,33,11.579,3.1,3.31,10
Forward,ALL,0.42,78.75,219.8,83.5,105,8.75,9.5,28.5,33,11.56,3.1,3.3,10
Forward,ALL,0.43,79,220,83.5,105.5,8.75,9.5,28.5,33.5,11.55,3.1,3.3,10
Forward,ALL,0.44,79,220.512,83.53,105.5,8.75,9.5,28.5,33.5,11.54,3.09,3.3,10
Forward,ALL,0.45,79,221,83.75,105.5,8.75,9.5,28.5,33.5,11.515,3.09,3.3,11
Forward,ALL,0.46,79,221.6,83.75,105.5,8.75,9.5,28.5,33.5,11.504,3.08,3.29,11
Forward,ALL,0.47,79,222,84,105.5,8.8,9.5,28.5,33.5,11.483,3.08,3.29,11
Forward,ALL,0.48,79,222.208,84,105.5,9,9.5,28.5,34,11.47,3.07,3.29,11
Forward,ALL,0.49,79.25,222.804,84,105.5,9,9.5,29,34,11.46,3.07,3.29,11
Forward,ALL,0.5,79.25,223,84,106,9,9.5,29,34,11.45,3.06,3.28,11
Forward,ALL,0.51,79.25,223.8,84,106,9,9.5,29,34,11.43,3.06,3.28,11
Forward,ALL,0.52,79.25,224.192,84,106,9,9.5,29,34.5,11.42,3.0512,3.28,12
Forward,ALL,0.53,79.25,225.388,84.25,106,9,9.5,29,34.5,11.4,3.05,3.27,12
Forward,ALL,0.54,79.484,226,84.25,106,9,9.5,29,34.5,11.39,3.05,3.27,12
Forward,ALL,0.55,79.5,226.6,84.25,106,9,9.5,29.5,34.5,11.38,3.04,3.27,12
Forward,ALL,0.56,79.5,227,84.5,106.5,9,9.5,29.5,34.5,11.36,3.04,3.26,12
Forward,ALL,0.57,79.5,227.4,84.5,106.5,9,9.8,29.5,34.775,11.35,3.04,3.26,12
Forward,ALL,0.58,79.5,228,84.5,106.5,9,9.8,29.5,35,11.34,3.0348,3.26,12
Forward,ALL,0.59,79.5,228.364,84.5,106.5,9,9.8,29.5,35,11.33,3.03,3.25,13
Forward,ALL,0.6,79.75,229,84.5,106.5,9,9.8,29.5,35,11.32,3.03,3.25,13
Forward,ALL,0.61,79.75,229.8,84.75,106.5,9,9.8,29.77,35,11.3,3.0266,3.25,13
Forward,ALL,0.62,79.75,230,84.75,106.5,9,9.8,30,35,11.288,3.02,3.25,13
Forward,ALL,0.63,79.75,230.2,85,107,9,9.8,30,35,11.267,3.01,3.25,13
Forward,ALL,0.64,80,231.344,85,107,9,9.8,30,35.5,11.256,3,3.24,13
Forward,ALL,0.65,80,232,85,107,9,9.8,30,35.5,11.24,3,3.24,13
Forward,ALL,0.66,80,232.672,85,107,9,9.8,30.5,35.5,11.224,3,3.23,13
Forward,ALL,0.67,80,233,85.25,107,9,9.8,30.5,35.5,11.21,3,3.23,14
Forward,ALL,0.68,80.25,233.928,85.25,107,9,10,30.5,35.5,11.2,3,3.22,14
Forward,ALL,0.69,80.25,234,85.25,107,9,10,30.5,36,11.2,3,3.22,14
Forward,ALL,0.7,80.25,235,85.5,107.5,9,10,30.5,36,11.18,3,3.22,14
Forward,ALL,0.71,80.25,235.716,85.5,107.5,9,10,30.5,36,11.17,3,3.21,14
Forward,ALL,0.72,80.3,236.112,85.5,107.5,9,10,31,36,11.168,3,3.21,14
Forward,ALL,0.73,80.5,237.108,85.75,107.5,9,10,31,36,11.15,3,3.2043,15
Forward,ALL,0.74,80.5,238,85.75,107.5,9,10,31,36.5,11.14,3,3.2,15
Forward,ALL,0.75,80.5,238.55,86,107.5,9.25,10,31,36.5,11.12,2.995,3.2,15
Forward,ALL,0.76,80.5,239,86,107.74,9.25,10,31,36.5,11.11,2.99,3.2,15
Forward,ALL,0.77,80.75,239.692,86,108,9.25,10,31.5,36.5,11.1,2.98,3.2,15
Forward,ALL,0.78,80.75,240,86,108,9.25,10,31.5,37,11.08,2.97,3.19,15
Forward,ALL,0.79,80.75,240.8,86.25,108,9.25,10,31.5,37,11.05,2.96,3.19,15
Forward,ALL,0.8,80.75,241.2,86.25,108,9.25,10,31.5,37,11.03,2.948,3.18,15
Forward,ALL,0.81,80.75,242,86.25,108,9.25,10.18,32,37,11.01,2.94,3.18,16
Forward,ALL,0.82,81,242.4,86.5,108.5,9.25,10.3,32,37.5,11,2.93,3.17,16
Forward,ALL,0.83,81,243.204,86.5,108.5,9.25,10.3,32,37.5,11,2.91,3.17,16
Forward,ALL,0.84,81,244.66,86.75,108.5,9.25,10.3,32,37.5,10.99,2.91,3.16,17
Forward,ALL,0.85,81.075,246,86.825,108.5,9.25,10.3,32.45,37.5,10.98,2.9,3.15,17
Forward,ALL,0.86,81.25,247,87,109,9.25,10.3,32.5,38,10.95,2.9,3.15,17
Forward,ALL,0.87,81.25,248,87,109,9.25,10.3,32.5,38,10.93,2.8822,3.14,18
Forward,ALL,0.88,81.348,249.6,87,109,9.25,10.3,33,38,10.91,2.8728,3.14,18
Forward,ALL,0.89,81.5,250,87.25,109,9.25,10.3,33,38.175,10.89,2.8468,3.13,18
Forward,ALL,0.9,81.5,252,87.5,109.5,9.25,10.5,33,38.5,10.87,2.824,3.12,19
Forward,ALL,0.91,81.5,252.836,87.5,109.5,9.5,10.5,33,38.5,10.82,2.8046,3.1,19
Forward,ALL,0.92,81.75,254.232,87.75,109.5,9.5,10.5,33.5,39,10.79,2.8,3.1,19
Forward,ALL,0.93,82,256.028,88,109.57,9.5,10.5,33.5,39.475,10.75,2.7774,3.0863,20
Forward,ALL,0.94,82,257.648,88,110,9.5,10.5,34,39.5,10.712,2.75,3.07,20
Forward,ALL,0.95,82.25,259,88.25,110,9.5,10.8,34,40,10.675,2.704,3.0445,20
Forward,ALL,0.96,82.25,261,88.5,110.5,9.5,10.8,34.5,40.5,10.63,2.6528,3,21
Forward,ALL,0.97,82.5,263.06,88.75,110.5,9.55,10.8,35,40.5,10.583,2.6182,3,22
Forward,ALL,0.98,83,267.048,89.26,111.5,9.75,11,35.5,41.35,10.56,2.5788,3,23
Forward,ALL,0.99,83.5,276.628,90,112,9.85,11.3,36.93,42,10.441,2.487,3,25
Guard,ALL,0,67.75,0,70,88.5,7.5,7,21,26.5,12.62,3.7,4,0
Guard,ALL,0.01,69,161.264,71.585,91.5,7.5,7.773,23,28.5,12.2,3.462,3.4946,0
Guard,ALL,0.02,69.5,163.732,72.42,92,7.5,7.8,24,29,12.0792,3.41,3.4592,0
Guard,ALL,0.03,70,165.995,73,92.5,7.75,8,24.5,29.5,12.0088,3.4032,3.4338,0
Guard,ALL,0.04,70.25,167,73.5,92.68,7.75,8,24.5,30,11.9592,3.3376,3.4184,0
Guard,ALL,0.05,70.675,167.93,74,93,7.75,8.3,25,30.9,11.878,3.322,3.4,0.3
Guard,ALL,0.06,71,169.6,74,93.5,8,8.3,25,31,11.8088,3.3,3.4,1
Guard,ALL,0.07,71,170.124,74.25,94,8,8.3,25.5,31,11.78,3.28,3.39,1
Guard,ALL,0.08,71.18,171,74.5,94,8,8.3,26,31.5,11.73,3.26,3.38,1
Guard,ALL,0.09,71.5,172,74.5,94.03,8,8.5,26,31.5,11.6932,3.25,3.3614,1
Guard,ALL,0.1,71.5,173.72,74.77,94.5,8,8.5,26,31.5,11.666,3.24,3.35,1
Guard,ALL,0.11,71.75,175,75,94.5,8,8.5,26,32,11.63,3.23,3.34,1
Guard,ALL,0.12,71.75,175.2,75.02,95,8,8.5,26.5,32,11.61,3.2128,3.34,2
Guard,ALL,0.13,71.855,176,75.25,95,8,8.5,26.5,32,11.5924,3.21,3.33,2
Guard,ALL,0.14,72,176.562,75.5,95,8,8.5,26.5,32.5,11.57,3.2016,3.32,2
Guard,ALL,0.15,72,177.19,75.5,95.5,8,8.5,27,32.5,11.542,3.2,3.32,2
Guard,ALL,0.16,72.25,178,75.61,95.5,8,8.5,27,32.5,11.5168,3.2,3.32,3
Guard,ALL,0.17,72.25,178.4,76,96,8,8.5,27,32.5,11.5016,3.19,3.31,3
Guard,ALL,0.18,72.25,178.988,76,96,8,8.5,27.5,33,11.5,3.1892,3.3028,3
Guard,ALL,0.19,72.5,179.2,76,96,8.0725,8.5,27.5,33,11.48,3.18,3.3,4
Guard,ALL,0.2,72.5,180,76,96,8.25,8.5,27.5,33,11.46,3.17,3.29,4
Guard,ALL,0.21,72.5,180.4,76.25,96.5,8.25,8.8,27.5,33,11.45,3.17,3.29,4
Guard,ALL,0.22,72.75,181,76.5,96.5,8.25,8.8,27.5,33,11.43,3.1668,3.29,4
Guard,ALL,0.23,72.75,181.118,76.5,96.5,8.25,8.8,27.555,33,11.4004,3.16,3.28,4.78
Guard,ALL,0.24,72.75,181.592,77,96.5,8.25,8.8,28,33.5,11.3952,3.16,3.28,5
Guard,ALL,0.25,72.775,182.4,77,97,8.25,8.8,28,33.5,11.38,3.15,3.27,5
Guard,ALL,0.26,73,183,77.25,97,8.25,8.8,28,33.5,11.37,3.1444,3.27,5
Guard,ALL,0.27,73,183.182,77.25,97,8.25,8.8,28,33.5,11.34,3.1388,3.27,5
Guard,ALL,0.28,73,183.572,77.25,97,8.25,8.8,28,34,11.3244,3.13,3.27,6
Guard,ALL,0.29,73,184,77.5,97.5,8.25,8.8,28.5,34,11.3,3.13,3.27,6
Guard,ALL,0.3,73.25,184.59,77.5,97.5,8.25,8.86,28.5,34,11.288,3.13,3.26,6
Guard,ALL,0.31,73.25,185,77.5,97.5,8.25,9,28.5,34,11.2788,3.12,3.26,6
Guard,ALL,0.32,73.25,185.2,77.5,97.5,8.25,9,28.5,34,11.27,3.12,3.26,6
Guard,ALL,0.33,73.5,186,77.75,97.5,8.25,9,28.5,34,11.26,3.11,3.25,7
Guard,ALL,0.34,73.5,186.322,78,98,8.25,9,28.5,34.5,11.24,3.11,3.25,7
Guard,ALL,0.35,73.5,186.91,78,98,8.25,9,29,34.5,11.228,3.104,3.25,7
Guard,ALL,0.36,73.5,187,78,98,8.25,9,29,34.5,11.21,3.1,3.25,7
Guard,ALL,0.37,73.75,187.842,78,98,8.25,9,29,34.5,11.2,3.1,3.24,7
Guard,ALL,0.38,73.75,188.508,78.25,98,8.25,9,29,34.64,11.1824,3.1,3.24,7
Guard,ALL,0.39,74,188.8,78.25,98,8.25,9,29,35,11.1572,3.1,3.2394,8
Guard,ALL,0.4,74,189,78.25,98,8.25,9,29,35,11.15,3.09,3.23,8
Guard,ALL,0.41,74,189.518,78.5,98.5,8.25,9,29,35,11.13,3.09,3.23,8
Guard,ALL,0.42,74,190,78.5,98.5,8.5,9,29,35,11.1216,3.08,3.22,8
Guard,ALL,0.43,74.25,190.238,78.5,98.5,8.5,9,29.5,35,11.12,3.08,3.22,8
Guard,ALL,0.44,74.25,191,78.74,98.5,8.5,9,29.5,35,11.12,3.08,3.22,8
Guard,ALL,0.45,74.25,191.4,78.75,98.5,8.5,9,29.5,35.5,11.106,3.07,3.22,8
Guard,ALL,0.46,74.282,191.8,78.8,98.82,8.5,9,29.5,35.5,11.1,3.0624,3.21,8.56
Guard,ALL,0.47,74.5,192.2,79,99,8.5,9,29.5,35.5,11.0856,3.05,3.21,9
Guard,ALL,0.48,74.5,192.768,79,99,8.5,9,29.5,35.5,11.0704,3.05,3.21,9
Guard,ALL,0.49,74.5,193,79,99,8.5,9,30,35.5,11.07,3.0356,3.2,9
Guard,ALL,0.5,74.5,193.1,79,99,8.5,9,30,36,11.06,3.03,3.2,9
Guard,ALL,0.51,74.75,194,79,99,8.5,9.3,30,36,11.04,3.0244,3.2,9
Guard,ALL,0.52,74.75,194,79.25,99.5,8.5,9.3,30,36,11.0296,3.02,3.2,9
Guard,ALL,0.53,75,194.449,79.25,99.5,8.5,9.3,30,36,11.01,3.02,3.2,9.58
Guard,ALL,0.54,75,194.764,79.25,99.5,8.5,9.3,30,36.12,11,3.0176,3.2,10
Guard,ALL,0.55,75,195.2,79.25,99.5,8.5,9.3,30,36.5,11,3.01,3.2,10
Guard,ALL,0.56,75,195.6,79.5,99.5,8.5,9.3,30.5,36.5,11,3,3.19,10
Guard,ALL,0.57,75,196,79.5,99.5,8.5,9.3,30.5,36.5,11,3,3.19,10
Guard,ALL,0.58,75,196.2,79.5,100,8.5,9.3,30.5,36.5,11,3,3.19,10
Guard,ALL,0.59,75,196.494,79.5,100,8.5,9.3,30.5,36.5,10.99,3,3.19,10
Guard,ALL,0.6,75.25,197,79.75,100,8.5,9.3,30.5,36.5,10.98,3,3.18,10
Guard,ALL,0.61,75.25,197.226,79.75,100,8.5,9.3,30.5,37,10.9728,3,3.18,10
Guard,ALL,0.62,75.25,197.892,79.816,100,8.5,9.3,30.5,37,10.97,3,3.18,10
Guard,ALL,0.63,75.25,198,80,100,8.5,9.5,31,37,10.96,3,3.18,11
Guard,ALL,0.64,75.25,198.4,80,100.5,8.5,9.5,31,37,10.9572,3,3.17,11
Guard,ALL,0.65,75.5,199,80,100.5,8.5,9.5,31,37,10.95,3,3.17,11
Guard,ALL,0.66,75.5,199,80,100.5,8.5,9.5,31,37.5,10.94,3,3.17,11
Guard,ALL,0.67,75.5,199.4,80.195,100.5,8.5,9.5,31,37.5,10.93,3,3.16,11
Guard,ALL,0.68,75.5,200,80.25,100.5,8.5,9.5,31.5,37.5,10.9,2.99,3.16,12
Guard,ALL,0.69,75.615,200.6,80.25,100.5,8.5,9.5,31.5,37.5,10.89,2.98,3.15,12
Guard,ALL,0.7,75.75,201,80.5,101,8.5,9.5,31.5,37.5,10.87,2.98,3.15,12
Guard,ALL,0.71,75.75,201.686,80.5,101,8.5,9.5,31.5,37.5,10.87,2.98,3.15,12
Guard,ALL,0.72,75.774,202,80.62,101,8.75,9.5,31.5,38,10.8556,2.97,3.15,12
Guard,ALL,0.73,76,202.4,80.75,101,8.75,9.5,31.5,38,10.84,2.9612,3.14,13
Guard,ALL,0.74,76,202.884,80.75,101,8.75,9.5,31.5,38,10.82,2.9556,3.14,13
Guard,ALL,0.75,76,203.2,81,101,8.75,9.5,32,38,10.82,2.95,3.135,13
Guard,ALL,0.76,76,204,81,101.5,8.75,9.5,32,38.28,10.81,2.93,3.13,13
Guard,ALL,0.77,76,204,81,101.5,8.75,9.5,32,38.5,10.7996,2.92,3.1242,13
Guard,ALL,0.78,76.25,204.6,81,101.5,8.75,9.5,32,38.5,10.78,2.92,3.12,13
Guard,ALL,0.79,76.25,205,81,101.5,8.75,9.5,32,38.5,10.77,2.92,3.11,13
Guard,ALL,0.8,76.25,205.68,81.25,102,8.75,9.5,32.5,38.5,10.76,2.91,3.11,14
Guard,ALL,0.81,76.25,206.4,81.25,102,8.75,9.8,32.5,39,10.75,2.9064,3.1026,14
Guard,ALL,0.82,76.3,207,81.47,102,8.75,9.8,32.5,39,10.74,2.9,3.1,14
Guard,ALL,0.83,76.5,207.756,81.5,102,8.75,9.8,32.5,39,10.72,2.9,3.1,14
Guard,ALL,0.84,76.5,208.544,81.5,102,8.75,9.8,32.5,39.5,10.7,2.9,3.1,14
Guard,ALL,0.85,76.5,209.2,81.75,102.5,8.75,9.8,33,39.5,10.68,2.89,3.09,15
Guard,ALL,0.86,76.5,210,82,102.5,9,9.8,33,40,10.66,2.88,3.08,15
Guard,ALL,0.87,76.5,210.542,82,102.5,9,9.8,33,40,10.64,2.87,3.08,15
Guard,ALL,0.88,76.75,211.808,82,102.5,9,9.8,33,40.14,10.63,2.8672,3.07,15
Guard,ALL,0.89,76.75,212.148,82.25,103,9,9.8,33.365,40.5,10.6,2.8516,3.07,15
Guard,ALL,0.9,76.75,213,82.3,103,9,10,33.5,40.5,10.59,2.84,3.07,16
Guard,ALL,0.91,77,213.806,82.5,103,9,10,33.5,40.5,10.57,2.8208,3.06,16
Guard,ALL,0.92,77,215,82.5,103.14,9,10,33.5,41,10.5416,2.8048,3.04,16
Guard,ALL,0.93,77.25,216.138,82.905,103.5,9,10,34,41.04,10.53,2.7492,3.0278,17
Guard,ALL,0.94,77.25,217.2,83,103.5,9,10,34.29,41.5,10.49,2.7,3,17
Guard,ALL,0.95,77.3,218,83.25,103.5,9,10,34.5,42,10.476,2.64,3,17
Guard,ALL,0.96,77.5,220.568,83.25,104,9,10.3,34.5,42,10.45,2.5216,3,17
Guard,ALL,0.97,77.75,222,83.5,104,9,10.3,35,42.16,10.42,2.49,3,18
Guard,ALL,0.98,78,223.272,84,104.5,9.045,10.336,35.5,43,10.3516,2.4612,3,19
Guard,ALL,0.99,78.283,225.534,84.75,105.33,9.25,10.5,36.715,43.5,10.1788,2.4168,3,21.14
